"","model","runtime","error","warn","logLik","est","se","pvalue","tau2","scenario","replicate","param_id","measure","dat_file"
"5574","glmmTMB_RE",0.529999999999973,NA,NA,-13.2317389329929,0.156554417783929,0.100315031879191,0.118611618410727,0.20088881606292,"lnRR_tau2=0.16_moderate",787,2787,"lnRR","results/raw/lnRR/data/simdat_02787.rds"
"5575","rma.uni",0.0299999999999727,NA,NA,-8.80329479773792,0.355052102664201,0.0794658679961658,7.89607863726593e-06,0.125966394731509,"lnRR_tau2=0.16_moderate",788,2788,"lnRR","results/raw/lnRR/data/simdat_02788.rds"
"5576","glmmTMB_RE",0.620000000000005,NA,NA,-8.80329479773792,0.355052102664225,0.0794659022407481,7.89614969033928e-06,0.125966394718027,"lnRR_tau2=0.16_moderate",788,2788,"lnRR","results/raw/lnRR/data/simdat_02788.rds"
"5577","rma.uni",0.0299999999999727,NA,NA,-7.08561021920979,0.299357262521458,0.0725861263283987,3.72079855953438e-05,0.105034311637907,"lnRR_tau2=0.16_moderate",789,2789,"lnRR","results/raw/lnRR/data/simdat_02789.rds"
"5578","glmmTMB_RE",0.670000000000073,NA,NA,-7.0856102192098,0.299357262521858,0.0725862024245088,3.72086844472471e-05,0.105034311507812,"lnRR_tau2=0.16_moderate",789,2789,"lnRR","results/raw/lnRR/data/simdat_02789.rds"
"5579","rma.uni",0.0499999999999545,NA,NA,-11.3459909111122,0.331075651012697,0.0908262286521142,0.000267231039359025,0.164664199412438,"lnRR_tau2=0.16_moderate",790,2790,"lnRR","results/raw/lnRR/data/simdat_02790.rds"
"5580","glmmTMB_RE",0.659999999999968,NA,NA,-11.3459909111122,0.331075651013039,0.0908262623029406,0.000267232442727319,0.164664199178341,"lnRR_tau2=0.16_moderate",790,2790,"lnRR","results/raw/lnRR/data/simdat_02790.rds"
"5581","rma.uni",0.0199999999999818,NA,NA,-7.81541943971718,0.273525143441894,0.0754566793821104,0.000289040283913262,0.113538130389208,"lnRR_tau2=0.16_moderate",791,2791,"lnRR","results/raw/lnRR/data/simdat_02791.rds"
"5582","glmmTMB_RE",1.28000000000009,NA,NA,-7.81541943971718,0.273525143441263,0.0754567243128376,0.000289042697978635,0.113538130672644,"lnRR_tau2=0.16_moderate",791,2791,"lnRR","results/raw/lnRR/data/simdat_02791.rds"
"5583","rma.uni",0.0599999999999454,NA,NA,-7.6377099909309,0.16725100589767,0.0747165430760643,0.0251901899781116,0.111277975399723,"lnRR_tau2=0.16_moderate",792,2792,"lnRR","results/raw/lnRR/data/simdat_02792.rds"
"5584","glmmTMB_RE",0.650000000000091,NA,NA,-7.6377099909309,0.167251005896996,0.074716629348177,0.0251903583518742,0.111277975615149,"lnRR_tau2=0.16_moderate",792,2792,"lnRR","results/raw/lnRR/data/simdat_02792.rds"
"5585","rma.uni",0.0300000000000864,NA,NA,-15.9147204938732,0.0911011891188837,0.115527069905315,0.430363332272127,0.26645562923047,"lnRR_tau2=0.16_moderate",793,2793,"lnRR","results/raw/lnRR/data/simdat_02793.rds"
"5586","glmmTMB_RE",0.719999999999914,NA,NA,-15.9147204938732,0.0911011891191935,0.115527148925848,0.430363647629324,0.266455629031853,"lnRR_tau2=0.16_moderate",793,2793,"lnRR","results/raw/lnRR/data/simdat_02793.rds"
"5587","rma.uni",0.0500000000000682,NA,NA,-9.00566013471098,0.335999076222431,0.0802880537355172,2.85266636123944e-05,0.128588850669823,"lnRR_tau2=0.16_moderate",794,2794,"lnRR","results/raw/lnRR/data/simdat_02794.rds"
"5588","glmmTMB_RE",0.789999999999964,NA,NA,-9.00566013471099,0.335999076222408,0.0802881093410391,2.85270275915173e-05,0.12858885068018,"lnRR_tau2=0.16_moderate",794,2794,"lnRR","results/raw/lnRR/data/simdat_02794.rds"
"5589","rma.uni",0.0299999999999727,NA,NA,-9.32041393742475,0.147115479223299,0.0816550916620177,0.0715974367103357,0.132959070557046,"lnRR_tau2=0.16_moderate",795,2795,"lnRR","results/raw/lnRR/data/simdat_02795.rds"
"5590","glmmTMB_RE",0.75,NA,NA,-9.32041393742478,0.147115479223363,0.0816551422314167,0.0715976123638605,0.132959070526744,"lnRR_tau2=0.16_moderate",795,2795,"lnRR","results/raw/lnRR/data/simdat_02795.rds"
"5591","rma.uni",0.0299999999999727,NA,NA,-10.4005576945944,0.314569025565591,0.0864429413258498,0.000273659928901917,0.149107599136236,"lnRR_tau2=0.16_moderate",796,2796,"lnRR","results/raw/lnRR/data/simdat_02796.rds"
"5592","glmmTMB_RE",0.600000000000023,NA,NA,-10.4005576945943,0.31456902556559,0.0864429709413829,0.000273661253627919,0.149107599136767,"lnRR_tau2=0.16_moderate",796,2796,"lnRR","results/raw/lnRR/data/simdat_02796.rds"
"5593","rma.uni",0.0299999999999727,NA,NA,-12.3683130882363,0.179388196021617,0.0958409619679015,0.0612442669038548,0.183300575716588,"lnRR_tau2=0.16_moderate",797,2797,"lnRR","results/raw/lnRR/data/simdat_02797.rds"
"5594","glmmTMB_RE",0.860000000000014,NA,NA,-12.3683130882363,0.17938819602309,0.0958410446007812,0.061244490278857,0.183300575019533,"lnRR_tau2=0.16_moderate",797,2797,"lnRR","results/raw/lnRR/data/simdat_02797.rds"
"5595","rma.uni",0.0400000000000773,NA,NA,-4.57543869949194,0.443642218704998,0.0635946995829585,3.03512722482739e-12,0.0805792779519546,"lnRR_tau2=0.16_moderate",798,2798,"lnRR","results/raw/lnRR/data/simdat_02798.rds"
"5596","glmmTMB_RE",0.720000000000027,NA,NA,-4.57543869949198,0.443642218705806,0.0635947330386432,3.03520646764516e-12,0.0805792776270233,"lnRR_tau2=0.16_moderate",798,2798,"lnRR","results/raw/lnRR/data/simdat_02798.rds"
"5597","rma.uni",0.0400000000000773,NA,NA,-13.1542361184907,0.179100264463178,0.0998818504468579,0.072953544984967,0.199110832854642,"lnRR_tau2=0.16_moderate",799,2799,"lnRR","results/raw/lnRR/data/simdat_02799.rds"
"5598","glmmTMB_RE",0.769999999999982,NA,NA,-13.1542361184907,0.179100264466066,0.0998819547247595,0.0729538442520869,0.199110831560469,"lnRR_tau2=0.16_moderate",799,2799,"lnRR","results/raw/lnRR/data/simdat_02799.rds"
"5599","rma.uni",0.0399999999999636,NA,NA,-10.3312188797651,0.323586621333167,0.0860931066817343,0.000170889981472186,0.147912813695947,"lnRR_tau2=0.16_moderate",800,2800,"lnRR","results/raw/lnRR/data/simdat_02800.rds"
"5600","glmmTMB_RE",0.889999999999986,NA,NA,-10.3312188797651,0.323586621334522,0.0860931476802515,0.00017089120372165,0.147912812922028,"lnRR_tau2=0.16_moderate",800,2800,"lnRR","results/raw/lnRR/data/simdat_02800.rds"
"5601","rma.uni",0.0299999999999727,NA,NA,-17.3420325163081,0.109509452938041,0.124544191885454,0.379248450504441,0.309743131298055,"lnRR_tau2=0.16_moderate",801,2801,"lnRR","results/raw/lnRR/data/simdat_02801.rds"
"5602","glmmTMB_RE",1.04000000000008,NA,NA,-17.3420325163081,0.109509452938245,0.124544261567314,0.379248717177023,0.309743131142539,"lnRR_tau2=0.16_moderate",801,2801,"lnRR","results/raw/lnRR/data/simdat_02801.rds"
"5603","rma.uni",0.0500000000000682,NA,NA,-10.98270994308,0.26548038550125,0.0891157552357751,0.00289142587284574,0.158469910354001,"lnRR_tau2=0.16_moderate",802,2802,"lnRR","results/raw/lnRR/data/simdat_02802.rds"
"5604","glmmTMB_RE",0.75,NA,NA,-10.98270994308,0.265480385501394,0.0891158084148485,0.00289144264845632,0.158469910277914,"lnRR_tau2=0.16_moderate",802,2802,"lnRR","results/raw/lnRR/data/simdat_02802.rds"
"5605","rma.uni",0.0399999999999636,NA,NA,-11.7778542137845,0.109210928398252,0.0928912038615677,0.239720200847822,0.172162406704773,"lnRR_tau2=0.16_moderate",803,2803,"lnRR","results/raw/lnRR/data/simdat_02803.rds"
"5606","glmmTMB_RE",0.75,NA,NA,-11.7778542137845,0.109210928403235,0.0928913013362587,0.239720693999511,0.172162404635257,"lnRR_tau2=0.16_moderate",803,2803,"lnRR","results/raw/lnRR/data/simdat_02803.rds"
"5607","rma.uni",0.0599999999999454,NA,NA,-10.889617678445,0.326873233611479,0.0886442505915512,0.000226492589183787,0.156789568760301,"lnRR_tau2=0.16_moderate",804,2804,"lnRR","results/raw/lnRR/data/simdat_02804.rds"
"5608","glmmTMB_RE",0.509999999999991,NA,NA,-10.8896176784449,0.326873233617934,0.088644357581782,0.0002264965493087,0.156789566375246,"lnRR_tau2=0.16_moderate",804,2804,"lnRR","results/raw/lnRR/data/simdat_02804.rds"
"5609","rma.uni",0.0800000000000409,NA,NA,-7.47936249645207,0.193554484875654,0.0741075781762263,0.00900658172281014,0.109502871196474,"lnRR_tau2=0.16_moderate",805,2805,"lnRR","results/raw/lnRR/data/simdat_02805.rds"
"5610","glmmTMB_RE",0.909999999999968,NA,NA,-7.47936249645205,0.193554484875903,0.0741076249437998,0.00900662514264349,0.109502871089722,"lnRR_tau2=0.16_moderate",805,2805,"lnRR","results/raw/lnRR/data/simdat_02805.rds"
"5611","rma.uni",0.0500000000000682,NA,NA,-11.3011263501365,0.367192841095975,0.090608388145045,5.06676094531479e-05,0.163864664223699,"lnRR_tau2=0.16_moderate",806,2806,"lnRR","results/raw/lnRR/data/simdat_02806.rds"
"5612","glmmTMB_RE",0.589999999999918,NA,NA,-11.3011263501365,0.367192841096679,0.0906084357413448,5.06680706314758e-05,0.163864663820202,"lnRR_tau2=0.16_moderate",806,2806,"lnRR","results/raw/lnRR/data/simdat_02806.rds"
"5613","rma.uni",0.0499999999999545,NA,NA,-11.2726027598774,0.0679212637606324,0.0905043801277625,0.452968747770598,0.163394589010292,"lnRR_tau2=0.16_moderate",807,2807,"lnRR","results/raw/lnRR/data/simdat_02807.rds"
"5614","glmmTMB_RE",0.680000000000064,NA,NA,-11.2726027598775,0.067921263761194,0.090504443284759,0.45296906306966,0.163394588731294,"lnRR_tau2=0.16_moderate",807,2807,"lnRR","results/raw/lnRR/data/simdat_02807.rds"
"5615","rma.uni",0.0300000000000864,NA,NA,-10.8357177866084,0.282270981398763,0.0884231774996317,0.00141157520782319,0.155995770746602,"lnRR_tau2=0.16_moderate",808,2808,"lnRR","results/raw/lnRR/data/simdat_02808.rds"
"5616","glmmTMB_RE",0.569999999999936,NA,NA,-10.8357177866084,0.282270981399196,0.0884232386809486,0.00141158600300711,0.155995770535363,"lnRR_tau2=0.16_moderate",808,2808,"lnRR","results/raw/lnRR/data/simdat_02808.rds"
"5617","rma.uni",0.0299999999999727,NA,NA,-7.67655405565054,0.0946961883055698,0.0748983289427389,0.20611168240157,0.111793157156248,"lnRR_tau2=0.16_moderate",809,2809,"lnRR","results/raw/lnRR/data/simdat_02809.rds"
"5618","glmmTMB_RE",0.5,NA,NA,-7.6765540556505,0.0946961883044509,0.074898462817098,0.20611249319848,0.111793157443984,"lnRR_tau2=0.16_moderate",809,2809,"lnRR","results/raw/lnRR/data/simdat_02809.rds"
"5619","rma.uni",0.0299999999999727,NA,NA,-9.73365531971333,0.117143838674985,0.0834132180799994,0.160205782227658,0.138741043353262,"lnRR_tau2=0.16_moderate",810,2810,"lnRR","results/raw/lnRR/data/simdat_02810.rds"
"5620","glmmTMB_RE",0.610000000000014,NA,NA,-9.73365531971331,0.117143838681053,0.0834133315314089,0.160206350697429,0.138741041364688,"lnRR_tau2=0.16_moderate",810,2810,"lnRR","results/raw/lnRR/data/simdat_02810.rds"
"5621","rma.uni",0.0299999999999727,NA,NA,-13.1124991626986,0.247532319951198,0.0997130405785412,0.0130483545002551,0.198484268488239,"lnRR_tau2=0.16_moderate",811,2811,"lnRR","results/raw/lnRR/data/simdat_02811.rds"
"5622","glmmTMB_RE",0.950000000000045,NA,NA,-13.1124991626986,0.247532319951324,0.0997130763387062,0.0130483871055586,0.198484268392742,"lnRR_tau2=0.16_moderate",811,2811,"lnRR","results/raw/lnRR/data/simdat_02811.rds"
"5623","rma.uni",0.0600000000000591,NA,NA,-7.65516372704879,0.176904968598208,0.0748318744833645,0.0180772362652783,0.111615722987162,"lnRR_tau2=0.16_moderate",812,2812,"lnRR","results/raw/lnRR/data/simdat_02812.rds"
"5624","glmmTMB_RE",0.639999999999986,NA,NA,-7.6551637270488,0.176904968596712,0.07483191600859,0.0180773002779927,0.111615723678481,"lnRR_tau2=0.16_moderate",812,2812,"lnRR","results/raw/lnRR/data/simdat_02812.rds"
"5625","rma.uni",0.00999999999999091,NA,NA,-14.9947862622847,0.326496582416124,0.11004817092102,0.00300866222831463,0.241856622924858,"lnRR_tau2=0.16_moderate",813,2813,"lnRR","results/raw/lnRR/data/simdat_02813.rds"
"5626","glmmTMB_RE",0.579999999999927,NA,NA,-14.9947862622846,0.326496582417591,0.110048236322903,0.00300867948135867,0.241856621964759,"lnRR_tau2=0.16_moderate",813,2813,"lnRR","results/raw/lnRR/data/simdat_02813.rds"
"5627","rma.uni",0.0299999999999727,NA,NA,-9.97376239739437,0.354972182233016,0.0845127756813784,2.6665670438012e-05,0.142531945225225,"lnRR_tau2=0.16_moderate",814,2814,"lnRR","results/raw/lnRR/data/simdat_02814.rds"
"5628","glmmTMB_RE",0.680000000000064,NA,NA,-9.97376239739434,0.354972182233055,0.0845127983098615,2.66658028931082e-05,0.142531945195971,"lnRR_tau2=0.16_moderate",814,2814,"lnRR","results/raw/lnRR/data/simdat_02814.rds"
"5629","rma.uni",0.0499999999999545,NA,NA,-14.2351181464324,0.362203784610844,0.105740391289145,0.000613881021897153,0.223280829572171,"lnRR_tau2=0.16_moderate",815,2815,"lnRR","results/raw/lnRR/data/simdat_02815.rds"
"5630","glmmTMB_RE",1.38999999999999,NA,NA,-14.2351181464324,0.362203784613402,0.105740436352876,0.000613884320690267,0.223280827679858,"lnRR_tau2=0.16_moderate",815,2815,"lnRR","results/raw/lnRR/data/simdat_02815.rds"
"5631","rma.uni",0.0299999999999727,NA,NA,-7.9316591948081,0.451725184959317,0.0758988219858753,2.65410661064864e-09,0.114919416703551,"lnRR_tau2=0.16_moderate",816,2816,"lnRR","results/raw/lnRR/data/simdat_02816.rds"
"5632","glmmTMB_RE",0.5,NA,NA,-7.93165919480811,0.451725184959153,0.0758988419562449,2.65413201140477e-09,0.114919416815063,"lnRR_tau2=0.16_moderate",816,2816,"lnRR","results/raw/lnRR/data/simdat_02816.rds"
"5633","rma.uni",0.0499999999999545,NA,NA,-9.91071554723424,0.251929693219333,0.0841928508540798,0.00276890212353041,0.141404517281694,"lnRR_tau2=0.16_moderate",817,2817,"lnRR","results/raw/lnRR/data/simdat_02817.rds"
"5634","glmmTMB_RE",0.379999999999995,NA,NA,-9.91071554723423,0.251929693225406,0.0841929253306197,0.00276892613291375,0.141404514796455,"lnRR_tau2=0.16_moderate",817,2817,"lnRR","results/raw/lnRR/data/simdat_02817.rds"
"5635","rma.uni",0.0299999999999727,NA,NA,-14.6981509009811,0.176245482472031,0.108347022566065,0.103805965471111,0.234359130359356,"lnRR_tau2=0.16_moderate",818,2818,"lnRR","results/raw/lnRR/data/simdat_02818.rds"
"5636","glmmTMB_RE",1.13999999999999,NA,NA,-14.698150900981,0.176245482478876,0.108347116591515,0.103806265430511,0.23435912672024,"lnRR_tau2=0.16_moderate",818,2818,"lnRR","results/raw/lnRR/data/simdat_02818.rds"
"5637","rma.uni",0.0499999999999545,NA,NA,-5.38637809841911,0.252360503226034,0.0663545242507221,0.000142830455503891,0.087708140442042,"lnRR_tau2=0.16_moderate",819,2819,"lnRR","results/raw/lnRR/data/simdat_02819.rds"
"5638","glmmTMB_RE",1.5,NA,NA,-5.38637809841911,0.2523605032334,0.0663546641796122,0.000142835081590285,0.0877081388990225,"lnRR_tau2=0.16_moderate",819,2819,"lnRR","results/raw/lnRR/data/simdat_02819.rds"
"5639","rma.uni",0.0300000000000864,NA,NA,-17.1174027816281,0.26724421481832,0.123047757669974,0.0298651747189146,0.302410234863134,"lnRR_tau2=0.16_moderate",820,2820,"lnRR","results/raw/lnRR/data/simdat_02820.rds"
"5640","glmmTMB_RE",1.01999999999998,NA,NA,-17.1174027816281,0.267244214820806,0.123047825236132,0.0298652646959626,0.302410232972346,"lnRR_tau2=0.16_moderate",820,2820,"lnRR","results/raw/lnRR/data/simdat_02820.rds"
"5641","rma.uni",0.0599999999999454,NA,NA,-9.51676468771393,0.359410063424705,0.0825005568222363,1.321851209027e-05,0.135792391078959,"lnRR_tau2=0.16_moderate",821,2821,"lnRR","results/raw/lnRR/data/simdat_02821.rds"
"5642","glmmTMB_RE",0.649999999999977,NA,NA,-9.51676468771392,0.3594100634237,0.0825005887801043,1.321861395509e-05,0.135792391692427,"lnRR_tau2=0.16_moderate",821,2821,"lnRR","results/raw/lnRR/data/simdat_02821.rds"
"5643","rma.uni",0.0299999999999727,NA,NA,-12.2678552669432,0.311151345782408,0.0953615231800241,0.00110293801909143,0.181498516790228,"lnRR_tau2=0.16_moderate",822,2822,"lnRR","results/raw/lnRR/data/simdat_02822.rds"
"5644","glmmTMB_RE",0.840000000000032,NA,NA,-12.2678552669432,0.311151345782442,0.09536155969034,0.00110294288065427,0.18149851676638,"lnRR_tau2=0.16_moderate",822,2822,"lnRR","results/raw/lnRR/data/simdat_02822.rds"
"5645","rma.uni",0.0300000000000864,NA,NA,-7.83939849756449,0.245706820539468,0.0755568947650656,0.00114618442120536,0.113843789768209,"lnRR_tau2=0.16_moderate",823,2823,"lnRR","results/raw/lnRR/data/simdat_02823.rds"
"5646","glmmTMB_RE",0.629999999999995,NA,NA,-7.8393984975645,0.245706820538879,0.0755569355515274,0.00114619150009357,0.11384379004677,"lnRR_tau2=0.16_moderate",823,2823,"lnRR","results/raw/lnRR/data/simdat_02823.rds"
"5647","rma.uni",0.0800000000000409,NA,NA,-11.2102219216491,0.307916519410475,0.0901960169207107,0.000640496218408703,0.162353617559726,"lnRR_tau2=0.16_moderate",824,2824,"lnRR","results/raw/lnRR/data/simdat_02824.rds"
"5648","glmmTMB_RE",0.67999999999995,NA,NA,-11.2102219216491,0.3079165194104,0.0901960588522535,0.000640499949292851,0.162353617604931,"lnRR_tau2=0.16_moderate",824,2824,"lnRR","results/raw/lnRR/data/simdat_02824.rds"
"5649","rma.uni",0.0199999999999818,NA,NA,-8.62055483735383,0.204326491853271,0.0787140404599255,0.00943689356568446,0.123551928019426,"lnRR_tau2=0.16_moderate",825,2825,"lnRR","results/raw/lnRR/data/simdat_02825.rds"
"5650","glmmTMB_RE",0.389999999999986,NA,NA,-8.6205548373538,0.204326491853477,0.0787140836922789,0.0094369327203847,0.123551927919051,"lnRR_tau2=0.16_moderate",825,2825,"lnRR","results/raw/lnRR/data/simdat_02825.rds"
"5651","rma.uni",0.0500000000000682,NA,NA,-4.75878144493272,0.273614865425039,0.064242996729042,2.05287111591804e-05,0.0822165752164041,"lnRR_tau2=0.16_moderate",826,2826,"lnRR","results/raw/lnRR/data/simdat_02826.rds"
"5652","glmmTMB_RE",0.689999999999941,NA,NA,-4.7587814449327,0.273614865433059,0.0642430284732722,2.05289044022983e-05,0.0822165719198908,"lnRR_tau2=0.16_moderate",826,2826,"lnRR","results/raw/lnRR/data/simdat_02826.rds"
"5653","rma.uni",0.0399999999999636,NA,NA,-6.07871941337904,0.083610521470066,0.0688445699008309,0.224563550065861,0.0944004260305166,"lnRR_tau2=0.16_moderate",827,2827,"lnRR","results/raw/lnRR/data/simdat_02827.rds"
"5654","glmmTMB_RE",0.700000000000045,NA,NA,-6.07871941337903,0.0836105214703592,0.0688446992553976,0.224564420943634,0.0944004259629184,"lnRR_tau2=0.16_moderate",827,2827,"lnRR","results/raw/lnRR/data/simdat_02827.rds"
"5655","rma.uni",0.0300000000000864,NA,NA,-12.5520612788275,0.237458764422556,0.0967798851506052,0.014143567862838,0.186947614328714,"lnRR_tau2=0.16_moderate",828,2828,"lnRR","results/raw/lnRR/data/simdat_02828.rds"
"5656","glmmTMB_RE",0.639999999999986,NA,NA,-12.5520612788275,0.237458764423307,0.0967799618497829,0.0141436443330168,0.18694761395421,"lnRR_tau2=0.16_moderate",828,2828,"lnRR","results/raw/lnRR/data/simdat_02828.rds"
"5657","rma.uni",0.0300000000000864,NA,NA,-12.4481796237939,0.215642194076695,0.096216688316769,0.0250122129396554,0.184751816505902,"lnRR_tau2=0.16_moderate",829,2829,"lnRR","results/raw/lnRR/data/simdat_02829.rds"
"5658","glmmTMB_RE",0.509999999999991,NA,NA,-12.4481796237938,0.215642194085716,0.0962167993233682,0.0250123803442714,0.184751812809029,"lnRR_tau2=0.16_moderate",829,2829,"lnRR","results/raw/lnRR/data/simdat_02829.rds"
"5659","rma.uni",0.0299999999999727,NA,NA,-10.2808882374127,0.220279455656164,0.0858639742938564,0.0103043030015948,0.147071962603972,"lnRR_tau2=0.16_moderate",830,2830,"lnRR","results/raw/lnRR/data/simdat_02830.rds"
"5660","glmmTMB_RE",0.610000000000014,NA,NA,-10.2808882374128,0.220279455658275,0.0858640551054814,0.0103043747156284,0.1470719617474,"lnRR_tau2=0.16_moderate",830,2830,"lnRR","results/raw/lnRR/data/simdat_02830.rds"
"5661","rma.uni",0.0199999999999818,NA,NA,-13.7080890508558,0.202332482990443,0.102865724871532,0.0491881398382532,0.211237848151302,"lnRR_tau2=0.16_moderate",831,2831,"lnRR","results/raw/lnRR/data/simdat_02831.rds"
"5662","glmmTMB_RE",0.82000000000005,NA,NA,-13.7080890508558,0.20233248299114,0.102865770378072,0.0491882401633123,0.211237847656991,"lnRR_tau2=0.16_moderate",831,2831,"lnRR","results/raw/lnRR/data/simdat_02831.rds"
"5663","rma.uni",0.0100000000001046,NA,NA,-11.0698845367948,0.3601673539782,0.0895177131296466,5.73590828493321e-05,0.159927840685845,"lnRR_tau2=0.16_moderate",832,2832,"lnRR","results/raw/lnRR/data/simdat_02832.rds"
"5664","glmmTMB_RE",0.699999999999932,NA,NA,-11.0698845367948,0.360167353978607,0.089517753776066,5.7359527981991e-05,0.159927840437514,"lnRR_tau2=0.16_moderate",832,2832,"lnRR","results/raw/lnRR/data/simdat_02832.rds"
"5665","rma.uni",0.0299999999999727,NA,NA,-8.91882255917113,0.103146535755198,0.0799397230590789,0.196945166256615,0.127416685464252,"lnRR_tau2=0.16_moderate",833,2833,"lnRR","results/raw/lnRR/data/simdat_02833.rds"
"5666","glmmTMB_RE",0.690000000000055,NA,NA,-8.9188225591711,0.10314653575078,0.0799397783351125,0.196945475933047,0.127416687424675,"lnRR_tau2=0.16_moderate",833,2833,"lnRR","results/raw/lnRR/data/simdat_02833.rds"
"5667","rma.uni",0.0200000000000955,NA,NA,-12.9737652875637,0.291851282920318,0.0989754966428998,0.00319090258771159,0.195563701654011,"lnRR_tau2=0.16_moderate",834,2834,"lnRR","results/raw/lnRR/data/simdat_02834.rds"
"5668","glmmTMB_RE",0.769999999999982,NA,NA,-12.9737652875637,0.291851282920405,0.0989755295219343,0.00319091270066015,0.195563701585888,"lnRR_tau2=0.16_moderate",834,2834,"lnRR","results/raw/lnRR/data/simdat_02834.rds"
"5669","rma.uni",0.0400000000000773,NA,NA,-17.0374603377226,0.289534551659429,0.122501265956721,0.0181021061525169,0.299732631077544,"lnRR_tau2=0.16_moderate",835,2835,"lnRR","results/raw/lnRR/data/simdat_02835.rds"
"5670","glmmTMB_RE",0.600000000000023,NA,NA,-17.0374603377226,0.289534551670083,0.122501364854895,0.0181021993687753,0.299732624448704,"lnRR_tau2=0.16_moderate",835,2835,"lnRR","results/raw/lnRR/data/simdat_02835.rds"
"5671","rma.uni",0.0600000000000591,NA,NA,-4.71162224557004,0.175245245063408,0.0640788221745475,0.00624108437118949,0.0817445968468052,"lnRR_tau2=0.16_moderate",836,2836,"lnRR","results/raw/lnRR/data/simdat_02836.rds"
"5672","glmmTMB_RE",0.860000000000014,NA,NA,-4.71162224557003,0.175245245064719,0.0640788676525561,0.00624112117021268,0.0817445963899966,"lnRR_tau2=0.16_moderate",836,2836,"lnRR","results/raw/lnRR/data/simdat_02836.rds"
"5673","rma.uni",0.0300000000000864,NA,NA,-8.80901257259585,0.327371255277559,0.0794951699346982,3.81963156660814e-05,0.12606349429579,"lnRR_tau2=0.16_moderate",837,2837,"lnRR","results/raw/lnRR/data/simdat_02837.rds"
"5674","glmmTMB_RE",0.799999999999955,NA,NA,-8.80901257259583,0.327371255269672,0.0794951982249396,3.81965585348509e-05,0.12606349925726,"lnRR_tau2=0.16_moderate",837,2837,"lnRR","results/raw/lnRR/data/simdat_02837.rds"
"5675","rma.uni",0.0299999999999727,NA,NA,-12.9734723658913,0.27798058651981,0.098992734284617,0.00498361728285892,0.195657039379674,"lnRR_tau2=0.16_moderate",838,2838,"lnRR","results/raw/lnRR/data/simdat_02838.rds"
"5676","glmmTMB_RE",0.720000000000027,NA,NA,-12.9734723658914,0.27798058651985,0.0989927496744186,0.00498362403891904,0.195657039332935,"lnRR_tau2=0.16_moderate",838,2838,"lnRR","results/raw/lnRR/data/simdat_02838.rds"
"5677","rma.uni",0.0299999999999727,NA,NA,-9.17277564497539,0.334632191445687,0.0810018085083787,3.6092250291438e-05,0.130877606844034,"lnRR_tau2=0.16_moderate",839,2839,"lnRR","results/raw/lnRR/data/simdat_02839.rds"
"5678","glmmTMB_RE",0.730000000000018,NA,NA,-9.17277564497541,0.334632191446893,0.081001867973605,3.60927265306736e-05,0.130877606321405,"lnRR_tau2=0.16_moderate",839,2839,"lnRR","results/raw/lnRR/data/simdat_02839.rds"
"5679","rma.uni",0.0200000000000955,NA,NA,-8.24320365917634,0.18717331905114,0.0771681164415011,0.0152861955130375,0.118731141316892,"lnRR_tau2=0.16_moderate",840,2840,"lnRR","results/raw/lnRR/data/simdat_02840.rds"
"5680","glmmTMB_RE",0.589999999999918,NA,NA,-8.24320365917638,0.187173319052522,0.0771681658291768,0.0152862608872048,0.118731140706338,"lnRR_tau2=0.16_moderate",840,2840,"lnRR","results/raw/lnRR/data/simdat_02840.rds"
"5681","rma.uni",0.0199999999999818,NA,NA,-8.34709228520962,0.376167081864214,0.077585846948576,1.24462363880217e-06,0.120071843782964,"lnRR_tau2=0.16_moderate",841,2841,"lnRR","results/raw/lnRR/data/simdat_02841.rds"
"5682","glmmTMB_RE",0.639999999999986,NA,NA,-8.34709228520965,0.376167081864198,0.07758587592321,1.24463499683039e-06,0.120071843792268,"lnRR_tau2=0.16_moderate",841,2841,"lnRR","results/raw/lnRR/data/simdat_02841.rds"
"5683","rma.uni",0.0300000000000864,NA,NA,-10.3873810086075,0.198418908414039,0.0863787123975494,0.0216141432501255,0.148849547868407,"lnRR_tau2=0.16_moderate",842,2842,"lnRR","results/raw/lnRR/data/simdat_02842.rds"
"5684","glmmTMB_RE",0.549999999999955,NA,NA,-10.3873810086075,0.198418908414046,0.0863787504788941,0.0216142010101118,0.148849547864473,"lnRR_tau2=0.16_moderate",842,2842,"lnRR","results/raw/lnRR/data/simdat_02842.rds"
"5685","rma.uni",0.0199999999999818,NA,NA,-13.0662347019939,0.0604311406905137,0.0994283354351155,0.543329479760152,0.197273590500598,"lnRR_tau2=0.16_moderate",843,2843,"lnRR","results/raw/lnRR/data/simdat_02843.rds"
"5686","glmmTMB_RE",0.649999999999977,NA,NA,-13.0662347019939,0.060431140692154,0.0994284383587325,0.543329897079775,0.197273589765206,"lnRR_tau2=0.16_moderate",843,2843,"lnRR","results/raw/lnRR/data/simdat_02843.rds"
"5687","rma.uni",0.0500000000000682,NA,NA,-14.7018461490062,0.29156348047049,0.108339066170454,0.00711927695219813,0.234385162612987,"lnRR_tau2=0.16_moderate",844,2844,"lnRR","results/raw/lnRR/data/simdat_02844.rds"
